id,displayName,description,specialization,isMembershipLimitedToOwners,visibility,isArchived,createdDateTime
1c4f1561-ed98-4f87-85cb-520c4acbf58a,TI - Infra,Time de Infraestrutura de TI.,none,False,private,False,2017-03-24T12:54:16.817Z
46ca842b-99d2-44a8-8f53-a7c3f43a8d8e,TI UNIASSELVI,Time de Tecnologia da UNIASSELVI,none,False,private,False,2017-03-28T11:50:26.008Z
543e93b0-f7a0-4667-ae4a-2e81417d618a,EAD,EAD,none,False,private,False,2017-03-28T14:16:56.509Z
ced19b17-9236-4fe7-9cf7-80f970856d19,testedigitalpages,testedigitalpages,educationStandard,False,private,False,2020-08-07T23:10:52.364Z
37b84ae9-2e65-4f7a-a3b0-aefa5d24fee7,NÚCLEO DIREITOS HUMANOS - UNIASSELVI,,educationStandard,False,private,False,2017-06-06T17:16:05.923Z
9adf45d3-515f-466a-a139-4e931cc28733,Arq0011_Arq53_2017/1_Bl [Blumenau/Sc],Arq0011_Arq53_2017/1_Bl [Blumenau/Sc],educationStandard,False,private,False,2020-08-07T23:10:58.969Z
66510d06-3721-4e03-9d85-1cef199dc6b0,Arq0058_Arq92_2017/1_Gm [Guaramirim/Sc],Arq0058_Arq92_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:11:30.125Z
8064f110-296e-4da6-a9c6-f32c46ae3529,Arq0064_Arq59_2017/1_Gm [Guaramirim/Sc],Arq0064_Arq59_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:10:40.117Z
35759383-8c8e-469e-8555-5a958114b320,Arq0056_Arq86_2017/1_Gm [Guaramirim/Sc],Arq0056_Arq86_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:13:48.645Z
ced96745-953c-4a5a-bc9f-6bdbcc76618f,Arq0088_Arq62_2017/1_Tb [Timbó/Sc],Arq0088_Arq62_2017/1_Tb [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:11:06.293Z
1a0ed98c-ca85-449d-a271-70c3c7b29e69,Arq0085_Arq52_2017/1_Gm [Guaramirim/Sc],Arq0085_Arq52_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:10:41.758Z
b489f8c6-14ac-4a70-8866-8f845e6e0282,Arq0035_Arq64_2017/1_Bl [Blumenau/Sc],Arq0035_Arq64_2017/1_Bl [Blumenau/Sc],educationStandard,False,private,False,2020-08-07T23:11:07.301Z
4ff331c2-6353-4365-a045-025e36d5a516,Adm0016_Adm38_2017/1_Rs [Rio Do Sul/Sc],Adm0016_Adm38_2017/1_Rs [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:16:19.567Z
d0631f84-1d5b-4bae-abf9-9868faabd4d8,Arq0063_Arq63_2017/1_Gm [Guaramirim/Sc],Arq0063_Arq63_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:13:52.526Z
4fe195c9-4e19-4cf1-a0b8-849bd19bb137,Arq0042_Arq98_2017/1_Ig [Indaial/Sc - Presencial],Arq0042_Arq98_2017/1_Ig [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:16:03.186Z
e73a1292-2c5b-4566-88a3-218c3dc0e8c4,Arq0084_Arq53_2017/1_Rs [Rio Do Sul/Sc],Arq0084_Arq53_2017/1_Rs [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:10:50.433Z
690d449f-64ec-4a4d-85c1-98fe27aeaffd,Arq0028_Arq59_2017/1_Tb [Timbó/Sc],Arq0028_Arq59_2017/1_Tb [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:15:45.741Z
83228617-97c5-4ecc-a1fe-6f57d1585ae6,Arq0065_Arq53_2017/1_Gm [Guaramirim/Sc],Arq0065_Arq53_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:15:57.75Z
4f8f4d14-c14f-4f94-9adc-483dfa0dec64,Arq0064_Arq64_2017/1_Gm [Guaramirim/Sc],Arq0064_Arq64_2017/1_Gm [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:15:28.254Z
01f444a7-537f-400a-81cb-fc34e29fb091,Arq0044_Arq95_2017/1_Ig [Indaial/Sc - Presencial],Arq0044_Arq95_2017/1_Ig [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:13:53.282Z
d0e5e571-34c5-425d-a150-d666bf763bd5,Arq0046_Arq92_2017/1_Ig [Indaial/Sc - Presencial],Arq0046_Arq92_2017/1_Ig [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:14:57.12Z
19d0c0dc-3a8d-4e66-a3c3-a9f4c5a9729e,Arq0076_Arq61_2017/1_Br [Brusque/Sc],Arq0076_Arq61_2017/1_Br [Brusque/Sc],educationStandard,False,private,False,2020-08-07T23:09:52.097Z
e70e3d93-9bfc-4734-b11b-8ef9fb5ffd5f,Arq0088_Arq59_2017/1_Tb [Timbó/Sc],Arq0088_Arq59_2017/1_Tb [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:10:36.237Z
9c4ed7a3-bb41-40dd-962d-d0f9718bacca,Arq0036_Arq52_2017/1_Bl [Balneário Camboriú/Sc],Arq0036_Arq52_2017/1_Bl [Balneário Camboriú/Sc],educationStandard,False,private,False,2020-08-07T23:13:57.168Z
67c78aff-b331-4f7f-a0bc-09a6773ffd98,Arq0036_Arq52_2017/1_Bl [Bahia/Ba],Arq0036_Arq52_2017/1_Bl [Bahia/Ba],educationStandard,False,private,False,2020-08-07T23:13:51.901Z
356628d5-5b76-47b3-888a-bb346e496f2c,Arq0036_Arq52_2017/1_Bl [Brusque/Sc],Arq0036_Arq52_2017/1_Bl [Brusque/Sc],educationStandard,False,private,False,2020-08-07T23:13:42.439Z
1b14ae31-fab6-4115-aa7c-b1c59939ccf1,Arq0036_Arq52_2017/1_Bl [Lages/Sc],Arq0036_Arq52_2017/1_Bl [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:13:11.635Z
e9830741-77f1-43f0-adcc-b7a385bd08a8,Arq0043_Arq93_2017/1_Ig [Lages/Sc],Arq0043_Arq93_2017/1_Ig [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:15:14.973Z
341369a6-8e78-4f7c-a396-b891e40edd7f,Arq0043_Arq93_2017/1_Ig [Brusque/Sc],Arq0043_Arq93_2017/1_Ig [Brusque/Sc],educationStandard,False,private,False,2020-08-07T23:11:11.165Z
34caccac-cb76-4f12-b731-67e52f03ca91,Arq0070_Arq93_2017/1_Br [Indaial/Sc - Icpg],Arq0070_Arq93_2017/1_Br [Indaial/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:12:21.763Z
ea6001fb-dce3-4861-8453-2c69ce69adba,Arq0043_Arq93_2017/1_Ig [Rio Do Sul/Sc],Arq0043_Arq93_2017/1_Ig [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:16:32.142Z
cf04558a-024e-4fc1-b28d-312a8816e126,Arq0043_Arq93_2017/1_Ig [Marabá/Pa],Arq0043_Arq93_2017/1_Ig [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:11:24.972Z
35c0dc5a-f1d8-4c6e-99cd-8904555d2f24,Arq0070_Arq93_2017/1_Br [Rio Do Sul/Sc],Arq0070_Arq93_2017/1_Br [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:14:24.617Z
9bd9ea91-fc72-40ca-a469-55957a673ba4,Arq0043_Arq78_2017/1_Ig [Marabá/Pa],Arq0043_Arq78_2017/1_Ig [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:12:34.879Z
e75d26bb-3d69-44b6-9bfb-fe5ce45af311,Arq0043_Arq78_2017/1_Ig [Balneário Camboriú/Sc],Arq0043_Arq78_2017/1_Ig [Balneário Camboriú/Sc],educationStandard,False,private,False,2020-08-07T23:11:00.264Z
e85dde0d-cc33-4e48-80f4-e54474d750cc,Arq0057_Arq85_2017/1_Gm [Lages/Sc],Arq0057_Arq85_2017/1_Gm [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:13:07.501Z
ea63a5bc-eff8-408d-89e6-fb35f587e755,Arq0057_Arq85_2017/1_Gm [Timbó/Sc],Arq0057_Arq85_2017/1_Gm [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:16:38.285Z
9cc72e05-dcb7-4849-998a-cd7b3c6e9553,Arq0083_Arq52_2017/1_Tb [Bahia/Ba],Arq0083_Arq52_2017/1_Tb [Bahia/Ba],educationStandard,False,private,False,2020-08-07T23:14:59.406Z
e82124a9-cc1e-4e39-aa9e-1ed1e1fb44cf,Arq0056_Arq93_2017/1_Gm [Indaial/Sc - Presencial],Arq0056_Arq93_2017/1_Gm [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:12:45.04Z
1b11da0d-f154-4cbc-b783-17ba70cc2b29,Arq0056_Arq93_2017/1_Gm [Indaial/Sc],Arq0056_Arq93_2017/1_Gm [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:13:03.534Z
8320d77f-7530-404a-bdae-54cc7a9987fe,Arq0025_Arq70_2017/1_Tb [Indaial/Sc],Arq0025_Arq70_2017/1_Tb [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:15:54.756Z
4e8f1714-30ed-4d72-bfa8-016e01775adf,Arq0027_Arq70_2017/1_Tb [Marabá/Pa],Arq0027_Arq70_2017/1_Tb [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:14:00.696Z
b58a8981-8436-4bea-b21b-68dfd01fe5af,Arq0035_Arq61_2017/1_Bl [Rio Do Sul/Sc],Arq0035_Arq61_2017/1_Bl [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:12:23.179Z
67530c0b-2b7e-4046-b256-88c58300dc28,Arq0085_Arq52_2017/1_Gm [Bahia/Ba],Arq0085_Arq52_2017/1_Gm [Bahia/Ba],educationStandard,False,private,False,2020-08-07T23:13:03.193Z
697bef7e-59bc-4004-ba94-0c7f86fc034e,Arq0085_Arq52_2017/1_Gm [Indaial/Sc],Arq0085_Arq52_2017/1_Gm [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:16:35.535Z
b4924bf7-25a4-4e39-92e3-4e18758a4bb5,Arq0012_Arq52_2017/1_Bl [Indaial/Sc],Arq0012_Arq52_2017/1_Bl [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:11:13.1Z
19fdad70-9498-41c9-a2eb-1abbc34e6d9b,Arq0077_Arq64_2017/1_Br [Blumenau/Sc - Icpg],Arq0077_Arq64_2017/1_Br [Blumenau/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:10:31.539Z
0206e8f8-e333-4ab9-be5c-3d11608c625d,Arq0012_Arq52_2017/1_Bl [Marabá/Pa],Arq0012_Arq52_2017/1_Bl [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:14:09.629Z
d0f543ae-8e84-4ade-a901-efd56fd324d6,Arq0012_Arq52_2017/1_Bl [Indaial/Sc - Icpg],Arq0012_Arq52_2017/1_Bl [Indaial/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:15:06.102Z
6745c82e-85b1-4f2a-878c-850062166660,Arq0076_Arq61_2017/1_Br [Indaial/Sc - Presencial],Arq0076_Arq61_2017/1_Br [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:12:58.243Z
d04aff28-1208-4101-a8f2-d5e71e1ccd2a,Arq0065_Arq52_2017/1_Gm [Timbó/Sc],Arq0065_Arq52_2017/1_Gm [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:13:37.059Z
004992f4-2ec9-4de8-b24c-aede8c169fb3,Arq0064_Arq64_2017/1_Gm [Balneário Camboriú/Sc],Arq0064_Arq64_2017/1_Gm [Balneário Camboriú/Sc],educationStandard,False,private,False,2020-08-07T23:10:25.509Z
9af9191f-9e12-4139-b36c-800dd18fe2b9,Arq0064_Arq64_2017/1_Gm [Pós Ead],Arq0064_Arq64_2017/1_Gm [Pós Ead],educationStandard,False,private,False,2020-08-07T23:11:10.153Z
827703c6-8b68-48fe-a951-4a6b45fc6249,Arq0076_Arq61_2017/1_Br [Pós Ead],Arq0076_Arq61_2017/1_Br [Pós Ead],educationStandard,False,private,False,2020-08-07T23:15:07.575Z
35379d13-a44a-4ff4-b989-6efa940eb316,Arq0076_Arq61_2017/1_Br [Timbó/Sc],Arq0076_Arq61_2017/1_Br [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:13:20.355Z
361d865a-6864-4bf3-ac80-ac61c1d740ae,Arq0044_Arq78_2017/1_Ig [Indaial/Sc - Icpg],Arq0044_Arq78_2017/1_Ig [Indaial/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:15:25.901Z
034457a2-9e81-4057-bd91-b47e14edbeb9,Arq0028_Arq61_2017/1_Tb [Guaramirim/Sc],Arq0028_Arq61_2017/1_Tb [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:16:02.821Z
9d4072ba-5778-4d65-b0be-1ab4269e080a,Arq0028_Arq61_2017/1_Tb [Indaial/Sc],Arq0028_Arq61_2017/1_Tb [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:16:10.125Z
346a2668-d07f-47ec-8f0e-1dfdd95b698a,Arq0028_Arq61_2017/1_Tb [Indaial/Sc - Presencial],Arq0028_Arq61_2017/1_Tb [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:11:45.379Z
4db7e05d-dd72-4552-9551-4363464c5eac,Arq0048_Arq75_2017/1_Ig [Indaial/Sc - Icpg],Arq0048_Arq75_2017/1_Ig [Indaial/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:12:01.965Z
b70b54ec-65a3-46e0-8434-b8de3b676efa,Arq0088_Arq52_2017/1_Tb [Guaramirim/Sc],Arq0088_Arq52_2017/1_Tb [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:15:01.862Z
35fef10c-93a2-4557-ad10-5c0b87cf4aaa,Arq0028_Arq61_2017/1_Tb [Bahia/Ba],Arq0028_Arq61_2017/1_Tb [Bahia/Ba],educationStandard,False,private,False,2020-08-07T23:15:09.539Z
1c104d94-326f-4b55-b9fb-ee2570521a3e,Arq0023_Arq61_2017/1_Rs [Marabá/Pa],Arq0023_Arq61_2017/1_Rs [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:15:24.409Z
35a29417-613d-47f5-b16b-2b382dc122f6,Arq0023_Arq61_2017/1_Rs [Lages/Sc],Arq0023_Arq61_2017/1_Rs [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:14:07.151Z
4d45217c-ce7d-41d6-8d97-0e3d6888c43f,Arq0023_Arq61_2017/1_Rs [Blumenau/Sc - Campus Ii],Arq0023_Arq61_2017/1_Rs [Blumenau/Sc - Campus Ii],educationStandard,False,private,False,2020-08-07T23:11:08.406Z
66052f94-7a72-4324-8dd3-6b473a58a845,Arq0028_Arq64_2017/1_Tb [Indaial/Sc],Arq0028_Arq64_2017/1_Tb [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:11:05.374Z
b6de18c1-4898-4daf-8b61-49190b10bfac,Arq0023_Arq61_2017/1_Rs [Indaial/Sc - Presencial],Arq0023_Arq61_2017/1_Rs [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:14:39.471Z
35d6a504-4902-483a-acca-0807c06c22d0,Arq0056_Arq78_2017/1_Gm [Marabá/Pa],Arq0056_Arq78_2017/1_Gm [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:14:48.657Z
b733e1a6-9b07-4f26-95a7-f02a2c804c42,Arq0086_Arq52_2017/1_Br [Blumenau/Sc - Icpg],Arq0086_Arq52_2017/1_Br [Blumenau/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:15:13.745Z
e7c66488-db76-4f55-aba8-37091b501a8a,Arq0011_Arq52_2017/1_Bl [Indaial/Sc],Arq0011_Arq52_2017/1_Bl [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:11:49.944Z
9bf0b593-d0a8-4318-a6f3-08a3d1d3d9fe,Arq0070_Arq78_2017/1_Br [Guaramirim/Sc],Arq0070_Arq78_2017/1_Br [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:13:00.941Z
b678ee6f-5126-49f3-9ec3-d84be8a6d6b8,Arq0011_Arq52_2017/1_Bl [Lages/Sc],Arq0011_Arq52_2017/1_Bl [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:13:58.209Z
4eb8b2ef-cf77-4668-b855-7a25266e1e67,Arq0056_Arq78_2017/1_Gm [Blumenau/Sc - Campus Ii],Arq0056_Arq78_2017/1_Gm [Blumenau/Sc - Campus Ii],educationStandard,False,private,False,2020-08-07T23:14:13.597Z
66b1111c-bff6-4466-a84d-e60a4b2ccaaa,Arq0070_Arq78_2017/1_Br [Blumenau/Sc - Campus Ii],Arq0070_Arq78_2017/1_Br [Blumenau/Sc - Campus Ii],educationStandard,False,private,False,2020-08-07T23:12:09.244Z
e95d4f50-2ff3-4f98-91a4-3b6082f1a364,Arq0012_Arq54_2017/1_Bl [Blumenau/Sc - Campus Ii],Arq0012_Arq54_2017/1_Bl [Blumenau/Sc - Campus Ii],educationStandard,False,private,False,2020-08-07T23:14:48.261Z
0387b343-7aae-4e9d-a4e3-dd82b21f6bc5,Arq0056_Arq78_2017/1_Gm [Bahia/Ba],Arq0056_Arq78_2017/1_Gm [Bahia/Ba],educationStandard,False,private,False,2020-08-07T23:16:32.877Z
d0b0e85b-4e9e-4e2e-b1b3-7a88a0a94d5b,Arq0086_Arq52_2017/1_Br [Lages/Sc],Arq0086_Arq52_2017/1_Br [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:14:17.277Z
e7eb55a9-67bf-4642-be56-072201001bc9,Arq0064_Arq61_2017/1_Gm [Pós Ead],Arq0064_Arq61_2017/1_Gm [Pós Ead],educationStandard,False,private,False,2020-08-07T23:12:15.231Z
4d8d9411-f031-4d8a-8692-2e4c8f1280a3,Arq0064_Arq61_2017/1_Gm [Brusque/Sc],Arq0064_Arq61_2017/1_Gm [Brusque/Sc],educationStandard,False,private,False,2020-08-07T23:11:43.541Z
0048074f-0048-4f13-a019-7bca4b9db12a,Arq0064_Arq61_2017/1_Gm [Timbó/Sc],Arq0064_Arq61_2017/1_Gm [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:10:21.32Z
b5e40981-bd4e-469f-99df-fadad517eb4f,Arq0084_Arq52_2017/1_Rs [Timbó/Sc],Arq0084_Arq52_2017/1_Rs [Timbó/Sc],educationStandard,False,private,False,2020-08-07T23:12:56.017Z
01802f8d-d3ff-4c17-913d-c432418bd020,Arq0077_Arq52_2017/1_Br [Marabá/Pa],Arq0077_Arq52_2017/1_Br [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:12:55.524Z
9d3c3412-d823-499a-b498-e051f0afc98a,Arq0026_Arq70_2017/1_Tb [Lages/Sc],Arq0026_Arq70_2017/1_Tb [Lages/Sc],educationStandard,False,private,False,2020-08-07T23:16:03.609Z
684677c9-9bc5-433b-927c-41f078f600ad,Arq0077_Arq52_2017/1_Br [Indaial/Sc - Icpg],Arq0077_Arq52_2017/1_Br [Indaial/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:14:41.589Z
4e2fecc3-47e1-4288-ac1f-b060fb1514b5,Arq0071_Arq85_2017/1_Br [Indaial/Sc - Presencial],Arq0071_Arq85_2017/1_Br [Indaial/Sc - Presencial],educationStandard,False,private,False,2020-08-07T23:13:29.484Z
81e1873f-d7e2-4529-9a4f-0c22c63488eb,Arq0071_Arq85_2017/1_Br [Blumenau/Sc],Arq0071_Arq85_2017/1_Br [Blumenau/Sc],educationStandard,False,private,False,2020-08-07T23:13:43.897Z
016eb064-c157-4cde-8203-c41e2fa84e74,Arq0077_Arq52_2017/1_Br [Balneário Camboriú/Sc],Arq0077_Arq52_2017/1_Br [Balneário Camboriú/Sc],educationStandard,False,private,False,2020-08-07T23:12:45.773Z
500bb579-f527-4f12-921b-74d6d64d5e07,Arq0065_Arq49_2017/1_Gm [Blumenau/Sc - Icpg],Arq0065_Arq49_2017/1_Gm [Blumenau/Sc - Icpg],educationStandard,False,private,False,2020-08-07T23:16:29.613Z
4d91f3d4-eb80-4979-8896-f56af3287f92,Arq0065_Arq49_2017/1_Gm [Indaial/Sc],Arq0065_Arq49_2017/1_Gm [Indaial/Sc],educationStandard,False,private,False,2020-08-07T23:11:47.263Z
66b18b51-4269-456a-83d6-454c29199bb8,Arq0045_Arq85_2017/1_Ig [Guaramirim/Sc],Arq0045_Arq85_2017/1_Ig [Guaramirim/Sc],educationStandard,False,private,False,2020-08-07T23:12:12.709Z
d181a17c-0ca0-4ce5-90dd-3694a12fc907,Arq0071_Arq89_2017/1_Br [Marabá/Pa],Arq0071_Arq89_2017/1_Br [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:16:08.12Z
e80afb7e-9943-48bd-9c80-7ccb9063bfb9,Arq0043_Arq103_2017/1_Ig [Marabá/Pa],Arq0043_Arq103_2017/1_Ig [Marabá/Pa],educationStandard,False,private,False,2020-08-07T23:12:30.881Z
4f6b31b3-6b3c-4b7e-9e79-522974bccd19,Arq0088_Arq61_2017/1_Tb [Blumenau/Sc],Arq0088_Arq61_2017/1_Tb [Blumenau/Sc],educationStandard,False,private,False,2020-08-07T23:15:03.653Z
cfba1686-f0fa-4dcf-9d76-a96b61d1d44f,Arq0043_Arq103_2017/1_Ig [Rio Do Sul/Sc],Arq0043_Arq103_2017/1_Ig [Rio Do Sul/Sc],educationStandard,False,private,False,2020-08-07T23:12:38.658Z
80c06fba-44e7-4e47-bacd-42f847e82215,SOC-FIL-CPO-TEO,Grupo criado em solicitação #4718457.,educationStandard,False,private,False,2020-08-07T23:11:37.117Z
b61353b8-601e-4ecb-b390-6106fa90a167,Comercial,Equipe Comercial UNIASSELVI,educationStandard,False,private,False,2020-08-07T23:13:12.618Z
7929e502-c393-4166-8a31-f8dd597846d6,"BID, GAM, AGR","BID, GAM, AGR",educationClass,False,hiddenMembership,False,2017-09-06T19:10:59.246Z
349e5aca-d86c-40c2-8c80-c77b7c88dee0,Teste,Teste,educationClass,False,hiddenMembership,False,2017-10-19T17:08:29.995Z
1af0f32a-4ed5-425b-892c-07489a238f78,Documentação Técnica,Documentação Técnica,educationStandard,False,private,False,2020-08-07T23:12:47.201Z
1c2c4670-3f1f-49eb-ad1e-3a579156f7de,Campanha Natal Premiado Energia Gás,Campanha Natal Premiado Energia Gás,educationStandard,False,private,False,2020-08-07T23:15:32.019Z
cebb8fbc-dcfc-41eb-b1db-24b4e1ef6d56,exemplo,exemplo,educationStandard,False,private,False,2020-08-07T23:10:35.103Z
ea052827-f312-4a5e-a4cb-afba37039dd3,FAIR FAC FAMAT,FAIR FAC FAMAT,educationStandard,False,private,False,2020-08-07T23:15:56.711Z
1b2e702f-a0ee-487b-af82-16e299fd2157,TUTORES INTERNOS  ADG-APU-CME-GPU-RHU,,educationStandard,False,private,False,2020-08-07T23:13:29.456Z
b683de3a-9649-4347-9a41-cb96d7038aad,Grupo pesquisa Uniasselvi - Biomed,Fabio,educationStaff,False,private,False,2018-03-01T14:19:49.332Z
80ff9190-94cf-43b8-adc7-eec81c7d308f,CIPA | NEAD,Comissão Interna de Prevenção de Acidentes,educationStandard,False,private,False,2020-08-07T23:12:12.821Z
01808b40-4bd7-48e6-a5d2-e27cc5f4105b,SA Timbó,Secretária Timbó,educationProfessionalLearningCommunity,False,private,False,2018-05-10T00:28:00.478Z
1718c4fb-5f10-44ff-bcc0-0b9aa60074d7,Regional SC,Ticket#4760667,educationStandard,False,private,False,2020-01-17T15:04:19.559Z
65fa0bcd-7fcf-4e5b-983b-f9ebfcef2ba6,Meta de Prova Serviço Social,Ticket#4759222,educationStandard,False,private,False,2020-08-07T23:10:56.771Z
c36e074f-66c7-42c9-91d4-901f059c6c9a,Regional Brasil,Uniasselvi Regional Brasil,educationStandard,False,private,False,2020-04-23T00:46:46.828Z
4d9f1577-8aea-48db-b16c-13d3d21d13db,Apoio Acadêmico Regional,Apoio Acadêmico Regional,educationStandard,False,private,False,2020-08-07T23:11:54.479Z
01a73be5-efb2-4b5c-9160-b8e5725c4420,Materiais - Marketing UNIASSELVI,Grupo com materiais de Marketing.,educationStandard,False,private,False,2020-08-07T23:13:16.219Z
1a216832-5d23-423e-b61e-54224cc3b800,TUTORES ENADE CTB,TUTORES ENADE CTB,educationStandard,False,private,False,2020-08-07T23:10:51.095Z
8a867be9-f970-4d0b-b9f4-0d63e36b62a4,Microsoft,Grupo do time de soluções Microsoft/Windows da Uniasselvi,educationStandard,False,private,False,2020-05-27T21:26:59.918Z
810c0d30-5fd4-4160-a963-3332c4586a9b,TO DO,TO DO,educationStandard,False,private,False,2020-08-07T23:12:21.146Z
1aedb368-bdd3-47c9-a47e-d90db23b383c,kruisersolucoes,kruisersolucoes,educationStandard,False,private,False,2020-08-07T23:12:42.619Z
9beec89d-faf3-46e8-8049-a28211e5901c,teste de atividades,teste de atividades,educationStandard,False,private,False,2020-08-07T23:12:57.361Z
cf6d6831-f408-46d7-ab21-0d9883f24495,UNIASSELVI - ADDUNT,Ambiente corporativo.,educationStandard,False,private,False,2020-08-07T23:12:04.233Z
b76d22a9-6870-42b6-8077-b801d564008c,Recredenciamento MEC,Recredenciamento MEC,educationStandard,False,private,False,2020-08-07T23:15:55.985Z
4a8ce7a8-c8d1-4310-91a5-d93ff270139f,Uniasselvi Brusque,Uniasselvi Brusque,educationStandard,False,private,False,2019-01-21T16:55:02.719Z
f4514aed-f68b-4369-bc2c-87649b989beb,Fisioterapia Fameblu (teste),,educationStaff,False,private,False,2019-01-30T10:33:05.394Z
b67da83b-d556-4b5d-a154-bd2ed3ad03ee,Núcleo de Prática Jurídica,Núcleo de Prática Jurídica,educationClass,False,hiddenMembership,False,2019-03-19T18:05:15.195Z
2f6991de-d806-412d-9d57-9fecdda4c519,Pastas,NPJ,educationStaff,False,private,False,2019-03-19T17:53:49.439Z
9b5c99e8-a608-4649-9b01-563849fc4a09,Educação Especial,Educação Especial,educationStandard,False,private,False,2020-08-07T23:11:44.395Z
e91ffdb0-ac04-46d1-943f-2be6a1f13996,Class,Class,educationStandard,False,private,False,2020-08-07T23:14:12.824Z
9ad02a2c-5847-48b2-9945-bc46ab837fb3,CRM + Whatsapp,CRM + Whatsapp,educationStandard,False,private,False,2020-08-07T23:10:41.613Z
e8de2546-0ee9-48bf-a179-ba12a7146387,Relacionamento - Uniasselvi,Relacionamento - Uniasselvi,educationStandard,False,private,False,2020-08-07T23:13:55.987Z
686fcf15-da96-48fe-93e7-73a2e6c7eb1f,Trilha de Aprendizagem,Equipe que desenvolve as Trilhas de Aprendizagem Interativas da Uniasselvi.,educationStaff,False,private,False,2019-05-08T17:29:26.464Z
9d42f188-250e-4faf-a3c0-1499718ec2c3,CEP/UNIASSELVI,Comitê de Ética em Pesquisa com Seres Humanos,educationStandard,False,private,False,2020-08-07T23:16:13.654Z
9c52bc82-af6b-4417-95ae-635ee409d20f,Cobrança,Cobrança,educationStandard,False,private,False,2020-08-07T23:14:07.321Z
dd255467-1e55-4442-af61-f61b36e912c9,Pedagogia,Tutores,educationClass,False,hiddenMembership,False,2019-06-13T18:53:37.41Z
038cd556-c722-433c-9463-8ba3009c0f8d,Meta - QUI.GRS.SAN.GPI,Meta - QUI.GRS.SAN.GPI,educationStandard,False,private,False,2020-08-07T23:16:36.2Z
3bf9ad43-de72-4a56-b9f5-6e6eb2c88740,BI - UNIASSELVI,BI - UNIASSELVI,educationStandard,False,private,False,2019-07-30T20:55:07.584Z
